Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
995	3	3	3	0.0	0.3875032663345337	0.762352517904233	0	0	0	1	1	0.94	0	0	0	15.0	2.0	16.0	4.0	17.0	20.0	81.74926	15.0	1226.2389	68.12438	0.027249753	130.07347106933594	0	0	0	1	0	0	1	1	0	0	0	Todd Nine	0	1000	06/11/12-10/02/10	0	0	0	0	0	0	0	0	1182.json	Good
1856	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.9275093078613281,0.9275093078613281,0.28876277804374695	0.8006502860342426,0.8006502860342426,0.7734703753298329	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0.94,0.94,0.94	0,0,0	1,1,1	1,1,1	11.0,11.0,11.0	3.0,3.0,3.0	14.0,14.0,13.0	5.0,5.0,5.0	14.0,14.0,14.0	19.0,19.0,18.0	72.339745,72.339745,68.53239	9.166666,9.166666,9.166666	663.11426,663.11426,628.2135	36.83968,36.83968,34.90075	0.024113249,0.024113249,0.022844128	130.70933532714844,130.70933532714844,130.99049377441406	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	Ran Tavory,Ran Tavory,Ran Tavory	0,83,158	139,222,298	30/06/10-10/02/10,21/09/10-10/02/10,05/12/10-10/02/10	0,0,0	0,0,0	0,0,33	0,2,771	0,1,0	0,0,0	0,0,0	0,0,0	1781.json	Good
860	5	3	3	0.3333333333333333	0.9991223216056824	0.950744318315381	0	0	0	1	1	4.0	0	1	1	9.0	2.0	11.0	2.0	11.0	13.0	44.97261	4.5	202.37674	11.243153	0.01499087	133.18099975585938	0	0	0	1	0	0	0	0	0	0	0	Vinay Chella	0	1135	22/03/13-10/02/10	0	0	0	0	0	0	0	0	2809.json	Good
1581	3	3	3	0.0	0.6909599900245667	0.885657586982938	0	0	0	1	1	0.94	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	Ed Anuff	0	414	01/04/11-10/02/10	0	0	0	0	0	0	0	0	1139.json	Good
1070	22,17	17,14	17,14	0.23529411764705882,0.07142857142857142	0.0015431438805535436,0.026322215795516968	8.189718945574607E-6,8.486174784690096E-4	6,7	5,9	11,16	5,5	5,5	8.39,6.49	4,2	17,14	11,10	30.0,27.0	12.0,5.0	101.0,84.0	24.0,11.0	42.0,32.0	125.0,95.0	674.0397,475.0	30.0,29.7	20221.19,14107.5	1123.3994,783.75	0.22467989,0.15833333	90.08283996582031,95.04803466796875	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	2,0	0,0	0,0	Shane Perry,Shane Perry	0,139	925,1065	24/08/12-10/02/10,10/01/13-10/02/10	0,8	0,21	0,454	0,6	0,6	0,0	0,0	0,0	2838.json	Bad
999	4	4	4	0.0	0.5795608758926392	0.7943135888149147	0	0	0	1	1	1.0	0	0	0	13.0	2.0	16.0	4.0	15.0	20.0	78.13781	13.0	1015.7915	56.43286	0.026045937	125.64796447753906	0	0	0	1	0	0	0	1	0	0	0	Edward Capriolo	0	996	03/11/12-10/02/10	0	0	0	0	0	0	0	0	1421.json	Good
1928	4,3,3,3	3,3,3,3	4,3,3,3	0.0,0.0,0.0,0.0	0.009931056760251522,0.31270354986190796,0.31270354986190796,0.31270354986190796	0.5212941708555172,0.7554333014888288,0.7554333014888288,0.7554333014888288	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.66,0.94,0.94,0.94	0,0,0,0	2,2,2,2	2,2,2,2	17.0,13.0,13.0,13.0	2.0,2.0,2.0,2.0	23.0,17.0,17.0,17.0	3.0,3.0,3.0,3.0	19.0,15.0,15.0,15.0	26.0,20.0,20.0,20.0	110.44612,78.13781,78.13781,78.13781	12.75,9.75,9.75,9.75	1408.188,761.8436,761.8436,761.8436	78.232666,42.324646,42.324646,42.324646	0.036815375,0.026045937,0.026045937,0.026045937	123.8484878540039,130.30841064453125,130.30841064453125,130.30841064453125	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	zznate,Ran Tavory,Ran Tavory,Ran Tavory	0,57,155,230	67,124,222,298	19/04/10-10/02/10,15/06/10-10/02/10,21/09/10-10/02/10,05/12/10-10/02/10	0,1,0,0	0,3,0,0	0,73,0,0	0,44,85,771	0,44,44,0	0,0,0,0	0,0,0,0	0,0,0,0	2286.json	Bad
1632	8,8	8,8	8,8	0.0,0.0	0.7957940101623535,0.7962571382522583	0.5331220091204377,0.24764051527812259	4,4	3,3	7,7	3,3	3,3	3.87,1.94	2,2	1,1	1,1	21.0,22.0	5.0,6.0	33.0,34.0	7.0,8.0	26.0,28.0	40.0,42.0	188.0176,201.9089	14.7,14.666667	2763.8586,2961.3306	153.5477,164.51837	0.06267253,0.067302965	109.39305877685547,109.02239990234375	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	norman,lucclaes	0,220	363,583	08/02/11-10/02/10,17/09/11-10/02/10	0,1	0,2	0,42	0,1	0,1	0,0	0,1	0,1	1170.json	Bad
1577	13,13	10,10	12,12	0.08333333333333333,0.08333333333333333	0.006891561672091484,0.004499136935919523	8.013698519017598E-4,5.079394376674277E-4	0,0	0,0	0,0	1,1	1,1	3.72,3.72	1,1	4,4	4,4	29.0,29.0	12.0,13.0	62.0,63.0	19.0,20.0	41.0,42.0	81.0,83.0	433.96173,447.56235	22.958334,22.307693	9963.038,9984.084	553.50214,554.6713	0.14465392,0.14918745	98.93514251708984,98.77467346191406	0,0	0,0	0,0	1,1	0,0	0,0	0,0	4,4	0,0	0,0	0,0	patricioe,horschi	0,1261	418,1679	05/04/11-10/02/10,17/09/14-10/02/10	0,1	0,2	0,13	0,43	0,43	0,0	0,0	0,0	1359.json	Bad
1674	3	3	3	0.0	0.023737872019410133	0.45023628629596635	0	0	0	1	1	0.94	0	0	0	12.0	6.0	19.0	7.0	18.0	26.0	108.41805	7.0	758.9264	42.16258	0.03613935	128.60531616210938	0	0	0	1	0	0	1	0	0	0	0	zznate	0	321	28/12/10-10/02/10	0	0	0	0	0	0	0	0	2100.json	Good
1790	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.9129460453987122,0.9080740213394165,0.9038982391357422,0.8967178463935852,0.8967178463935852	0.9695031591015274,0.9690473070292072,0.9555811944650325,0.9557926725172665,0.9557926725172665	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	1.89,1.89,0.94,0.94,0.94	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	9.0,9.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0,2.0	10.0,10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0,11.0	12.0,12.0,12.0,12.0,12.0	41.51318,41.51318,41.51318,41.51318,41.51318	4.5,4.5,4.5,4.5,4.5	186.80931,186.80931,186.80931,186.80931,186.80931	10.378295,10.378295,10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Bozhidar Bozhanov,Bozhidar Bozhanov,Bozhidar Bozhanov,Bozhidar Bozhanov,Ran Tavory	0,3,4,10,92	205,208,209,215,298	04/09/10-10/02/10,07/09/10-10/02/10,08/09/10-10/02/10,14/09/10-10/02/10,05/12/10-10/02/10	0,1,3,1,0	0,2,6,2,0	0,1,8,1,0	0,38,38,17,771	0,10,0,12,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2080.json	Ugly
1582	7,8,10,11,11	4,4,5,7,7	5,5,6,8,8	0.4,0.6,0.5,0.25,0.25	0.0,3.4327665343880653E-4,2.3280766617972404E-4,1.7885142005980015E-4,2.6517236256040633E-4	0.0029032756473847004,0.007012326904808308,3.1170034120717296E-4,7.35114895005093E-5,1.2599737191573292E-4	0,0,0,1,1	0,0,0,1,1	0,0,0,2,2	1,1,1,2,2	1,1,1,2,2	1.85,1.73,1.63,2.23,2.23	0,0,0,1,1	9,8,11,12,11	9,8,9,10,9	24.0,23.0,26.0,29.0,28.0	7.0,8.0,11.0,11.0,12.0	52.0,49.0,64.0,72.0,69.0	12.0,12.0,16.0,17.0,17.0	31.0,31.0,37.0,40.0,40.0	64.0,61.0,80.0,89.0,86.0	317.06857,302.206,416.7563,473.65158,457.68582	20.571428,17.25,18.909092,22.40909,19.833332	6522.553,5213.053,7880.483,10614.101,9077.435	362.36407,289.61407,437.8046,589.67224,504.3019	0.105689526,0.10073533,0.13891876,0.15788387,0.15256195	114.74969482421875,114.99933624267578,110.3744888305664,104.81859588623047,104.99689483642578	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	zznate,zznate,zznate,zznate,zznate	0,4,6,6,193	413,417,419,419,606	31/03/11-10/02/10,04/04/11-10/02/10,06/04/11-10/02/10,06/04/11-10/02/10,10/10/11-10/02/10	0,2,4,6,1	0,3,6,11,2	0,77,133,50,14	0,1,9,11,35	0,1,9,11,35	0,0,0,0,0	0,0,0,0,1	0,0,0,0,0	2413.json	Ugly
1649	6	3	6	0.0	0.0052425796166062355	0.2297971318800699	0	0	0	1	1	2.21	0	1	1	19.0	6.0	27.0	10.0	25.0	37.0	171.82268	15.833333	2720.5256	151.14032	0.057274226	114.98188781738281	0	0	0	1	0	0	0	4	0	0	0	Ed Anuff	0	346	22/01/11-10/02/10	0	0	0	0	0	0	0	0	1589.json	Good
1591	4,4,4,4	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.9676652550697327,0.9676652550697327,0.970599353313446,0.9662834405899048	0.8023382080241639,0.8023382080241639,0.825103748117846,0.840065448621389	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.77,3.77,3.77,0.94	0,0,0,0	1,1,1,1	1,1,1,1	12.0,12.0,12.0,12.0	2.0,2.0,2.0,2.0	14.0,14.0,14.0,14.0	3.0,3.0,3.0,3.0	14.0,14.0,14.0,14.0	17.0,17.0,17.0,17.0	64.72504,64.72504,64.72504,64.72504	9.0,9.0,9.0,9.0	582.5253,582.5253,582.5253,582.5253	32.36252,32.36252,32.36252,32.36252	0.021575011,0.021575011,0.021575011,0.021575011	131.28770446777344,131.28770446777344,131.28770446777344,131.28770446777344	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	Ed Anuff,Ed Anuff,Ed Anuff,Ed Anuff	0,0,1,1	404,404,405,405	22/03/11-10/02/10,22/03/11-10/02/10,23/03/11-10/02/10,23/03/11-10/02/10	0,0,1,4	0,0,2,8	0,0,7,16	0,2,45,46	0,0,25,8	0,0,0,0	0,0,1,0	0,0,1,0	1058.json	Bad
1280	4	4	4	0.0	0.06301693618297577	0.49495648169135054	0	0	0	1	1	1.0	0	0	0	14.0	6.0	18.0	9.0	20.0	27.0	116.692055	10.5	1225.2666	68.070366	0.03889735	123.56243133544922	0	0	0	1	0	0	0	1	0	0	0	Nicolas Lalevée	0	715	26/01/12-10/02/10	0	0	0	0	0	0	0	0	1706.json	Good
1754	28,31,35,36,37,38,53,54,55,55,58,58,60,60,31,32,32,32,35,10,32,38,40,48,50,54,59	22,25,28,29,29,29,40,41,42,42,44,44,46,46,23,24,24,24,27,9,24,29,31,36,38,40,45	26,29,32,33,33,33,44,45,46,46,48,48,51,51,23,24,24,24,27,9,24,31,33,41,43,45,50	0.07692307692307693,0.06896551724137931,0.0625,0.06060606060606061,0.09090909090909091,0.12121212121212122,0.09090909090909091,0.08888888888888889,0.08695652173913043,0.08695652173913043,0.10416666666666667,0.10416666666666667,0.09803921568627451,0.09803921568627451,0.043478260869565216,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.037037037037037035,0.1111111111111111,0.041666666666666664,0.03225806451612903,0.030303030303030304,0.024390243902439025,0.023255813953488372,0.022222222222222223,0.02	3.535380819812417E-4,2.743804070632905E-4,2.2093119332566857E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12015964090824127,0.10639301687479019,0.10556203871965408,0.10961911082267761,0.05901049077510834,0.12293422967195511,0.10961911082267761,0.0,0.0,0.0,0.0,0.0,0.0	1.3977031154251016E-6,5.924263586240812E-8,9.715257900294331E-11,3.185826314252661E-11,4.859977489943791E-11,9.104584684624389E-11,3.783915282274937E-12,1.1314649089579485E-11,6.188005232335615E-12,5.9008791532049716E-12,5.459232291057412E-11,2.4491530043677688E-11,6.547432060039987E-11,3.621007081331738E-11,0.007247538738335348,0.006418058589231304,0.005549599935306212,0.005731576016728826,0.0016023143543091797,0.4389658320617675,0.005731576016728826,4.73546660041089E-8,2.8604492139871815E-8,5.32283841203132E-13,3.688038549757528E-13,2.5027515795134016E-14,1.2338751459372085E-15	4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,1,4,7,7,9,9,9,10	4,5,5,5,5,5,7,8,8,8,9,9,9,9,4,4,4,4,5,1,4,6,7,10,11,11,12	8,10,10,10,10,10,12,13,13,13,14,14,14,14,8,8,8,8,9,2,8,13,14,19,20,20,22	6,7,7,7,7,7,9,10,10,10,11,11,11,11,6,6,6,6,7,2,6,7,8,9,10,10,11	6,7,7,7,7,7,9,10,10,10,11,11,11,11,6,6,6,6,7,2,6,7,8,9,10,10,11	2.43,2.38,2.35,2.32,2.3,2.34,3.19,3.5,3.52,3.52,3.49,3.49,4.07,4.07,2.33,2.29,2.29,2.29,2.21,1.4,2.29,2.46,3.33,3.68,3.62,3.56,3.46	3,3,3,3,3,3,4,4,4,4,4,4,5,5,3,3,3,3,3,1,3,3,3,3,3,3,3	14,16,21,22,22,22,25,23,24,24,22,22,21,21,9,9,9,9,11,5,9,21,21,34,34,36,39	12,13,16,16,16,17,16,16,16,16,14,15,15,15,8,8,8,8,8,4,8,15,15,17,17,18,20	38.0,41.0,43.0,44.0,44.0,45.0,45.0,47.0,47.0,47.0,46.0,47.0,48.0,48.0,33.0,33.0,34.0,34.0,34.0,19.0,34.0,45.0,46.0,48.0,48.0,49.0,53.0	16.0,17.0,19.0,20.0,20.0,20.0,23.0,22.0,22.0,22.0,22.0,21.0,21.0,22.0,10.0,10.0,10.0,10.0,11.0,3.0,10.0,14.0,14.0,14.0,14.0,18.0,19.0	110.0,127.0,151.0,155.0,155.0,154.0,186.0,186.0,190.0,190.0,189.0,190.0,190.0,191.0,90.0,92.0,92.0,92.0,104.0,36.0,92.0,143.0,148.0,204.0,209.0,219.0,237.0	30.0,33.0,47.0,49.0,49.0,48.0,60.0,56.0,57.0,57.0,54.0,57.0,56.0,57.0,19.0,20.0,20.0,20.0,21.0,8.0,20.0,33.0,34.0,48.0,49.0,55.0,57.0	54.0,58.0,62.0,64.0,64.0,65.0,68.0,69.0,69.0,69.0,68.0,68.0,69.0,70.0,43.0,43.0,44.0,44.0,45.0,22.0,44.0,59.0,60.0,62.0,62.0,67.0,72.0	140.0,160.0,198.0,204.0,204.0,202.0,246.0,242.0,247.0,247.0,243.0,247.0,246.0,248.0,109.0,112.0,112.0,112.0,125.0,44.0,112.0,176.0,182.0,252.0,258.0,274.0,294.0	805.68427,937.277,1178.9309,1224.0,1224.0,1216.5183,1497.5159,1478.263,1508.8055,1508.8055,1479.2535,1503.6034,1502.697,1520.0621,591.4628,607.74164,611.45636,611.45636,686.4816,196.215,611.45636,1035.3452,1075.0541,1500.4575,1536.1827,1662.1084,1813.958	35.625,39.794117,53.18421,53.9,53.9,54.000004,58.695656,59.81818,60.88636,60.88636,56.454548,63.785713,64.0,62.181816,31.35,33.0,34.0,34.0,32.454544,25.333334,34.0,53.035717,55.857143,82.28571,84.0,74.861115,79.5	28702.502,37298.11,62700.51,65973.6,65973.6,65691.99,87897.68,88427.0,91865.68,91865.68,83510.586,95908.414,96172.61,94520.23,18542.36,20055.475,20789.516,20789.516,22279.45,4970.7803,20789.516,54910.277,60049.45,123466.22,129039.35,124427.29,144209.66	1594.5835,2072.1172,3483.3618,3665.2002,3665.2002,3649.5552,4883.2046,4912.6113,5103.649,5103.649,4639.477,5328.245,5342.923,5251.1235,1030.1311,1114.193,1154.9731,1154.9731,1237.7472,276.15445,1154.9731,3050.571,3336.0806,6859.2344,7168.853,6912.627,8011.6475	0.26856142,0.31242567,0.39297697,0.408,0.408,0.4055061,0.49917194,0.4927543,0.5029352,0.5029352,0.49308452,0.50120115,0.500899,0.5066874,0.19715428,0.20258054,0.20381878,0.20381878,0.22882721,0.065405,0.20381878,0.34511507,0.35835135,0.5001525,0.51206094,0.55403614,0.60465264	82.04203796386719,79.25631713867188,76.46878814697266,75.77520751953125,75.77520751953125,75.80708312988281,69.60600280761719,69.07923126220703,68.61682891845703,68.61682891845703,67.80022430419922,67.71532440185547,66.73633575439453,66.67658996582031,85.63548278808594,84.8048324584961,84.77313995361328,84.77313995361328,82.0332260131836,107.4930648803711,84.77313995361328,77.65845489501953,76.21991729736328,70.73979949951172,69.6158676147461,68.46968841552734,66.07823944091797	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	zznate,zznate,zznate,zznate,zznate,zznate,zznate,zznate,zznate,Ran Tavory,zznate,zznate,Sean,Sean Bridges,patricioe,patricioe,patricioe,patricioe,zznate,Matthew F. Dennis,Chris Herron,Adam Caldwell,Dominique De Vito,Dominique De Vito,Dominique De Vito,Dominique De Vito,Shaun Kalley	0,2,7,7,10,15,16,16,25,56,114,125,274,309,327,331,362,373,648,660,702,829,861,864,886,896,1061	241,243,248,248,251,256,257,257,266,298,356,367,515,550,568,572,603,614,889,901,943,1071,1103,1106,1127,1137,1302	10/10/10-10/02/10,12/10/10-10/02/10,17/10/10-10/02/10,17/10/10-10/02/10,20/10/10-10/02/10,25/10/10-10/02/10,26/10/10-10/02/10,26/10/10-10/02/10,04/11/10-10/02/10,05/12/10-10/02/10,01/02/11-10/02/10,12/02/11-10/02/10,11/07/11-10/02/10,15/08/11-10/02/10,02/09/11-10/02/10,06/09/11-10/02/10,07/10/11-10/02/10,18/10/11-10/02/10,19/07/12-10/02/10,31/07/12-10/02/10,11/09/12-10/02/10,16/01/13-10/02/10,17/02/13-10/02/10,20/02/13-10/02/10,14/03/13-10/02/10,24/03/13-10/02/10,05/09/13-10/02/10	0,3,15,5,1,2,42,12,1,0,2,2,42,1,16,1,1,2,3,7,29,7,8,8,2,4,6	0,3,26,9,1,3,69,23,1,0,4,4,81,2,61,1,2,4,3,36,37,8,14,8,2,4,7	0,119,600,94,109,110,557,426,42,27,260,64,163,12,1677,15,9,12,82,824,746,481,66,568,45,134,129	0,24,15,7,1,1,1,2,2,771,2,5,2,2,5,1,4,21,2,2,2,7,1,7,3,7,10	0,18,15,7,1,1,1,2,2,0,2,5,2,2,5,1,4,14,2,2,2,7,1,7,3,7,10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0	0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0	944.json	Ugly
1686	3	3	3	0.0	0.4127136766910553	0.8311905486638008	0	0	0	1	1	0.94	0	1	1	11.0	2.0	13.0	2.0	13.0	15.0	55.506596	5.5	305.2863	16.96035	0.018502198	132.086669921875	0	0	0	1	0	0	0	0	0	0	0	patricioe	0	309	16/12/10-10/02/10	0	0	0	0	0	0	0	0	2743.json	Good
1732	3,3	3,3	3,3	0.0,0.0	0.03695756569504738,0.03695756569504738	0.7936445167549283,0.7936445167549283	0,0	0,0	0,0	1,1	1,1	0.94,0.94	0,0	0,0	0,0	12.0,12.0	2.0,2.0	13.0,13.0	4.0,4.0	14.0,14.0	17.0,17.0	64.72504,64.72504	12.0,12.0	776.70044,776.70044	43.150024,43.150024	0.021575011,0.021575011	131.28770446777344,131.28770446777344	0,0	0,0	0,0	1,1	0,0	0,0	1,1	1,1	0,0	0,0	0,0	zznate,Ran Tavory	0,34	263,298	01/11/10-10/02/10,05/12/10-10/02/10	0,0	0,0	0,0	0,771	0,0	0,0	0,0	0,0	2638.json	Good
1648	7	7	7	0.0	0.027359813451766968	0.0713475325831811	0	0	0	2	2	1.28	1	2	2	19.0	5.0	41.0	9.0	24.0	50.0	229.24812	17.1	3920.143	217.78572	0.07641604	110.7552719116211	0	0	0	1	0	0	0	1	2	0	0	Ed Anuff	0	347	23/01/11-10/02/10	0	0	0	0	0	0	0	0	1931.json	Good
1838	17,17,17,17,17,17,3	16,16,16,16,16,16,3	17,17,17,17,17,17,3	0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0	0.03339666873216629,0.05932559818029404,0.05752610042691231,0.046879205852746964,0.046879205852746964,0.02623838745057583,0.544370710849762	0.0030979830294956124,0.003914004294188982,0.003818509958994658,0.003921716296007093,0.003921716296007093,0.003105805440905598,0.8746778965132876	5,5,5,5,5,5,0	5,5,5,5,5,5,0	10,10,10,10,10,10,0	4,4,4,4,4,4,1	4,4,4,4,4,4,1	2.03,2.03,2.03,2.03,2.03,2.03,0.94	2,2,2,2,2,2,0	6,6,6,6,6,6,1	5,5,5,5,5,5,1	23.0,22.0,22.0,22.0,22.0,23.0,11.0	11.0,11.0,11.0,11.0,11.0,11.0,2.0	69.0,68.0,68.0,68.0,68.0,69.0,13.0	19.0,19.0,19.0,19.0,19.0,19.0,2.0	34.0,33.0,33.0,33.0,33.0,34.0,13.0	88.0,87.0,87.0,87.0,87.0,88.0,15.0	447.69675,438.86227,438.86227,438.86227,438.86227,447.69675,55.506596	19.863636,19.0,19.0,19.0,19.0,19.863636,5.5	8892.885,8338.383,8338.383,8338.383,8338.383,8892.885,305.2863	494.04916,463.2435,463.2435,463.2435,463.2435,494.04916,16.96035	0.14923225,0.14628743,0.14628743,0.14628743,0.14628743,0.14923225,0.018502198	92.44053649902344,92.54418182373047,92.54418182373047,92.54418182373047,92.54418182373047,92.44053649902344,132.086669921875	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,0,0,0,0,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,1	0,0,0,0,0,0,0	2,2,2,2,2,2,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Ran Tavory,Ran Tavory,Ran Tavory,Ed Anuff,Ran Tavory,Ran Tavory,Ran Tavory	0,6,13,26,34,61,140	157,163,170,183,191,218,298	18/07/10-10/02/10,24/07/10-10/02/10,31/07/10-10/02/10,13/08/10-10/02/10,21/08/10-10/02/10,17/09/10-10/02/10,05/12/10-10/02/10	0,1,1,1,1,1,0	0,2,2,2,2,2,0	0,10,12,16,0,10,474	0,3,21,20,50,9,771	0,3,21,12,50,6,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1779.json	Ugly
1754	10,10,10,10	10,10,10,10	10,10,10,10	0.0,0.0,0.0,0.0	0.11033248901367188,0.11033248901367188,0.11442933231592178,0.11442933231592178	0.3470247848307869,0.3470247848307869,0.2867834032687417,0.29731558099600075	2,2,2,2	2,2,2,2	4,4,4,4	3,3,3,3	3,3,3,3	1.26,1.26,1.26,1.26	1,1,1,1	3,3,3,3	3,3,3,3	16.0,16.0,17.0,17.0	7.0,7.0,7.0,7.0	36.0,36.0,37.0,37.0	12.0,12.0,12.0,12.0	23.0,23.0,24.0,24.0	48.0,48.0,49.0,49.0	217.13098,217.13098,224.66316,224.66316	13.714286,13.714286,14.571428,14.571428	2977.7964,2977.7964,3273.663,3273.663	165.43314,165.43314,181.87018,181.87018	0.072377,0.072377,0.07488772,0.07488772	105.0295181274414,105.0295181274414,104.85218811035156,104.85218811035156	0,0,0,0	0,0,0,0	0,0,0,0	0,0,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	zznate,Ran Tavory,patricioe,Nick Bailey	0,56,373,472	241,298,614,714	10/10/10-10/02/10,05/12/10-10/02/10,18/10/11-10/02/10,25/01/12-10/02/10	0,0,1,2	0,0,2,4	0,0,7,10	0,771,21,2	0,0,14,2	0,0,0,0	0,0,0,0	0,0,0,0	847.json	Bad
1520	3	3	3	0.0	0.9652870297431946	0.8361811392539459	0	0	0	1	1	0.94	0	0	0	10.0	4.0	12.0	6.0	14.0	18.0	68.53239	7.5	513.9929	28.555162	0.022844128	130.99049377441406	0	0	0	1	0	0	0	0	0	0	0	Greg Hinkle	0	475	01/06/11-10/02/10	0	0	0	0	0	0	0	0	1318.json	Good
1597	3	3	3	0.0	0.5284808874130249	0.5891467663862461	0	0	0	1	1	0.94	0	3	3	13.0	4.0	18.0	5.0	17.0	23.0	94.01165	8.125	763.84467	42.435814	0.031337216	129.34671020507812	0	0	0	1	0	0	0	1	0	0	0	zznate	0	398	16/03/11-10/02/10	0	0	0	0	0	0	0	0	2373.json	Good
